1.406643299549297475e-02,1.047803759296679800e-02,6.720055676071568472e-03,6.869049683684472218e-03
1.068052285583525642e-02,8.141119565170265235e-03,3.392813725026331672e-03,3.696506476096131279e-03
1.291463807746584536e-02,7.419740155457324286e-03,3.995710672891913603e-03,2.743772899247672644e-03
8.145722474764255025e-03,7.185190740133457279e-03,7.051130315748657326e-03,3.425959224092098299e-03
9.867226156788439645e-03,3.817850195847275266e-03,2.535713393399118172e-03,1.720584554805099911e-03
1.067272090368065994e-02,8.824376661927067073e-03,5.788215715971860992e-03,2.609974870051418212e-03
1.880279507641436504e-02,7.858999838801132912e-03,5.195257742068878568e-03,2.549623915191245264e-03
4.210445384819714448e-03,3.572176705871348609e-03,2.337630006637495504e-03,2.683320832804571288e-03
1.666576626172390843e-02,1.005323671731194954e-02,2.505665537053196421e-03,2.644574884633290896e-03
1.126099800072177283e-02,1.202355000013153805e-02,4.951183144859852905e-03,2.336019036999910890e-03
4.240615213354540294e-03,5.662265540323846089e-03,3.373944447903036090e-03,2.148070214737932918e-03
1.411644377431331941e-02,1.002986909842463852e-02,7.097921052073688335e-03,2.499396014572207239e-03
9.689056653958704607e-03,8.604438043601383632e-03,5.603249443086496563e-03,2.969036867394581926e-03
1.080667223007104188e-02,9.757586158770467644e-03,5.471067265990879093e-03,3.206151303470369026e-03
1.161614760315854249e-02,6.325602459619526080e-03,4.114543561187575596e-03,3.754669225708109296e-03
1.656172720192552322e-02,9.050466005110448589e-03,2.884935347914010031e-03,2.534942937182317526e-03
1.464334098590503071e-02,9.415580540775406876e-03,5.794172151833813962e-03,3.125726028859733292e-03
1.652069208293330260e-02,8.865981654167397544e-03,4.093418795881064755e-03,3.124082013968229599e-03
1.388936100294720262e-02,1.134062493470721841e-02,5.743015876727470756e-03,4.243157031023947305e-03
1.120105874983391703e-02,4.472695817889702635e-03,5.438754643143884140e-03,2.809361504406771796e-03
9.776490139482780020e-03,4.844107827474327180e-03,3.084454922942083364e-03,3.028565366206346920e-03
9.305256846247660085e-03,4.257783555776036531e-03,2.375703087027144014e-03,3.502866216512046452e-03
6.359540096377198221e-03,7.220611827883351326e-03,5.369198102247383676e-03,1.708889563566410230e-03
5.540197871206612237e-03,3.996437595573853509e-03,2.704061801189730670e-03,2.875638285457161186e-03
1.242705664772044381e-02,1.402436800363903065e-02,8.104493220134959680e-03,2.620683047605701452e-03
9.055632337655380310e-03,4.727640474308003431e-03,2.179465357223239058e-03,2.956044793337404136e-03
1.165275786471601724e-02,6.811688635458228343e-03,6.404058767561677211e-03,1.201736660276079378e-03
7.966718037599185287e-03,6.081459344693231420e-03,6.207674059144139937e-03,2.768286601910825446e-03
6.137555593307419087e-03,9.858586341114715379e-03,4.640846295413004509e-03,2.928029919404328239e-03
9.093210760090062947e-03,7.326449932460703772e-03,4.512393071253287952e-03,3.762431832956915790e-03
1.436261578592702010e-02,3.224723609024668890e-03,3.600427559883759374e-03,2.939628890973963130e-03
6.946312565854361257e-03,8.323670303641655249e-03,2.724499433855464160e-03,2.970004460929474323e-03
1.029837309796131223e-02,1.136139833547710441e-02,7.224409873851208620e-03,5.842765069139751848e-03
2.029765197799306489e-02,1.111913055799296571e-02,4.454092839141628353e-03,3.919988018254826588e-03
1.437177066300959760e-02,1.143763071312710669e-02,2.933736895063025155e-03,3.274502247922639765e-03
7.880862189275741544e-03,2.807778859600272396e-03,3.021652672536180063e-03,2.725491973318541240e-03
1.375712952185280218e-02,1.173960029371915771e-02,5.168831834403722798e-03,3.544822473476154107e-03
4.445780312685834561e-03,8.029335492536177066e-03,4.386537061712767090e-03,2.609705719886669297e-03
1.415089401185023674e-02,1.131317999186496476e-02,6.443911080246064217e-03,3.092458979298903007e-03
7.414006956602346710e-03,4.265747416141001287e-03,3.296897175686189143e-03,7.200014679749990910e-04
8.992021018527760270e-03,8.635959182499942585e-03,2.754220363290722090e-03,2.116461502008843820e-03
8.941497351926440754e-03,8.133353440792051581e-03,4.217304289719909366e-03,3.262853664867021268e-03
7.237549567194192894e-03,1.091204378981412877e-02,6.314950306898981652e-03,3.148899605639005669e-03
1.347674822146895275e-02,7.290124388920997227e-03,4.129876270853511701e-03,1.729634168021928911e-03
2.148987342069973855e-02,4.044317692409376760e-03,2.820020814944563994e-03,2.129218856271563199e-03
1.888982237742505704e-02,1.048838314489612851e-02,6.249382767122568967e-03,4.385465323658294459e-03
1.243391911879433709e-02,4.621978529249646389e-03,4.623167733788003525e-03,2.050753658514563836e-03
1.536763264264945188e-02,1.007063499485967399e-02,6.669731479875499504e-03,4.836162076768538327e-03
6.282745636826115448e-03,1.160199936173258268e-03,2.188084595132687785e-03,1.555275656153837921e-03
9.497370977415259610e-03,4.606433090332770833e-03,4.654959377048781266e-03,2.846010264655491478e-03
1.032742126401063089e-02,8.733979529486962309e-03,6.248806493521637598e-03,3.358382360406531042e-03
1.206084264086165411e-02,5.278434276982755559e-03,2.889958838227087764e-03,1.023513587058238160e-03
1.351257255380717767e-02,1.146010120973139056e-02,3.575224942582448402e-03,3.067130430270299368e-03
1.344169335279467650e-02,9.382256194151396625e-03,2.398367730982828294e-03,1.159230673583715523e-03
1.112028715536290437e-02,8.637729432403649585e-03,4.937857507729064011e-03,3.011079484644391732e-03
6.709047811466977915e-03,3.786436763317759489e-03,2.756059037752902306e-03,1.107238242274557159e-03
1.819695221308121127e-02,5.461534439992643541e-03,4.511785716519347254e-03,4.343960453744356333e-03
1.511992773369390079e-02,5.077927251989894537e-03,3.892235122812048691e-03,2.320316364496330039e-03
1.672999512961689458e-02,1.092704693746397553e-02,6.061239628405518109e-03,4.903194987156282540e-03
1.599438746818847290e-02,1.060314351470957248e-02,4.212605580367127962e-03,2.916032422427286986e-03
5.771230359006247930e-03,3.512839467807566361e-03,1.506770934485201401e-03,2.433802623420756525e-03
1.262784070196210778e-02,6.356192266368761341e-03,4.660076419516586375e-03,3.389261198177883141e-03
4.733046690729675147e-03,7.895110931091284256e-03,5.248397687760128494e-03,3.287873905953211939e-03
2.151254748704389819e-02,1.042227898075728625e-02,1.634328263879778267e-03,1.765139422672278675e-03
1.824756578469503496e-02,1.186392908476642701e-02,6.655212082345283130e-03,5.649734024155948948e-03
1.219597501187594246e-02,4.369848903836857749e-03,2.514732303273061170e-03,2.386012250155760111e-03
1.465605568202470177e-02,1.701433918854293459e-02,2.077573602807693178e-03,2.633893928584811472e-03
8.150068900590567295e-03,9.670905149138393081e-03,5.590746722652911206e-03,4.331825516092723330e-03
3.426619062495055244e-03,5.422252621127025482e-03,3.651483907929873717e-03,3.627440601786333010e-03
9.384435985762348484e-03,9.403351758551324949e-03,7.434743534793204246e-03,6.621437678180364279e-03
1.735394136127351578e-02,1.081812488047430992e-02,5.957905982596387387e-03,4.338050308142518859e-03
1.399852671622251257e-02,6.024800779185422207e-03,2.705367113329631458e-03,3.573528579476092405e-03
1.291045223119101533e-02,6.794003814599798054e-03,6.411745689319517209e-03,1.132978776507137650e-03
3.345900170191237755e-02,1.100124494462545108e-02,3.478361882391056183e-03,1.112828677663564103e-03
9.959039385804490177e-03,5.343796387063762601e-03,2.170506795129146984e-03,2.511983128245713279e-03
1.187474997164719021e-02,7.176356313901222778e-03,3.558064744635096744e-03,3.058851129744857237e-03
1.032709822811117388e-02,1.009246867715188345e-02,5.527370570813225012e-03,2.340259943296536284e-03
1.036369358498656461e-02,3.048956990952316967e-03,5.649980652826485338e-03,4.676585134845815533e-03
2.825473700066435164e-03,4.651706802163596208e-03,2.918970013676587538e-03,3.182805955779644588e-03
3.319151768006889641e-03,1.187242240969175154e-02,4.506911789897624469e-03,5.598061262287908069e-03
4.374998418428463487e-03,5.299251679837914744e-03,6.021513368024137246e-03,3.889514294356008484e-03
1.284369035848801147e-02,8.283420305840236489e-03,4.955675168111909473e-03,3.483013189899409646e-03
9.131467945239089140e-03,9.518619766698549131e-03,5.017905423007527031e-03,3.406940081052108396e-03
1.575821367222694086e-02,4.323880162682985570e-03,1.034579733300078309e-03,1.166574827768712599e-03
1.293545858851105623e-02,7.305237740213873718e-03,7.692906355743787082e-03,5.455513356018100793e-03
3.599562958124059159e-02,6.362082207249411883e-03,1.251111970227519916e-03,1.959793278261888396e-03
9.374756231521565522e-03,4.858452779119088773e-03,2.296502716695594977e-03,3.537819488662024680e-03
6.933181384163369584e-03,1.309835656403568471e-02,4.557485241112569155e-03,3.768966214701424070e-03
1.987384468015407704e-02,1.436153618805345242e-02,3.770817722032624320e-03,3.334019127075483948e-03
